species,temp_c,hyphal_rate,type
m.trem.n,-3.78,0.4136903196599121,smoothed
m.trem.n,-3.77,0.4144389616273124,smoothed
m.trem.n,-3.76,0.4151887601928645,smoothed
m.trem.n,-3.75,0.4159397167325762,smoothed
m.trem.n,-3.74,0.4166918326232861,smoothed
m.trem.n,-3.73,0.4174451092426595,smoothed
m.trem.n,-3.72,0.4181995479691905,smoothed
m.trem.n,-3.71,0.4189551501821973,smoothed
m.trem.n,-3.7,0.4197119172618238,smoothed
m.trem.n,-3.69,0.4204698505890386,smoothed
m.trem.n,-3.68,0.42122895154563,smoothed
m.trem.n,-3.67,0.421989221514209,smoothed
m.trem.n,-3.66,0.4227506618782086,smoothed
m.trem.n,-3.65,0.423513274021878,smoothed
m.trem.n,-3.64,0.4242770593302852,smoothed
m.trem.n,-3.63,0.4250420191893151,smoothed
m.trem.n,-3.62,0.4258081549856692,smoothed
m.trem.n,-3.61,0.4265754681068602,smoothed
m.trem.n,-3.5999999999999996,0.4273439599412165,smoothed
m.trem.n,-3.59,0.4281136318778781,smoothed
m.trem.n,-3.58,0.4288844853067957,smoothed
m.trem.n,-3.5700000000000003,0.4296565216187271,smoothed
m.trem.n,-3.56,0.430429742205243,smoothed
m.trem.n,-3.55,0.4312041484587178,smoothed
m.trem.n,-3.54,0.4319797417723313,smoothed
m.trem.n,-3.53,0.4327565235400712,smoothed
m.trem.n,-3.52,0.4335344951567268,smoothed
m.trem.n,-3.51,0.4343136580178889,smoothed
m.trem.n,-3.5,0.435094013519951,smoothed
m.trem.n,-3.49,0.4358755630601053,smoothed
m.trem.n,-3.48,0.4366583080363436,smoothed
m.trem.n,-3.47,0.4374422498474526,smoothed
m.trem.n,-3.46,0.4382273898930189,smoothed
m.trem.n,-3.45,0.4390137295734215,smoothed
m.trem.n,-3.44,0.4398012702898325,smoothed
m.trem.n,-3.4299999999999997,0.4405900134442184,smoothed
m.trem.n,-3.42,0.4413799604393355,smoothed
m.trem.n,-3.41,0.4421711126787294,smoothed
m.trem.n,-3.4,0.4429634715667358,smoothed
m.trem.n,-3.3899999999999997,0.443757038508477,smoothed
m.trem.n,-3.38,0.4445518149098599,smoothed
m.trem.n,-3.37,0.4453478021775797,smoothed
m.trem.n,-3.36,0.4461450017191111,smoothed
m.trem.n,-3.3499999999999996,0.4469434149427127,smoothed
m.trem.n,-3.34,0.4477430432574252,smoothed
m.trem.n,-3.33,0.4485438880730674,smoothed
m.trem.n,-3.3200000000000003,0.4493459508002357,smoothed
m.trem.n,-3.31,0.4501492328503051,smoothed
m.trem.n,-3.3,0.4509537356354262,smoothed
m.trem.n,-3.29,0.4517594605685228,smoothed
m.trem.n,-3.28,0.4525664090632914,smoothed
m.trem.n,-3.27,0.4533745825342024,smoothed
m.trem.n,-3.26,0.4541839823964962,smoothed
m.trem.n,-3.25,0.4549946100661792,smoothed
m.trem.n,-3.24,0.4558064669600292,smoothed
m.trem.n,-3.23,0.4566195544955898,smoothed
m.trem.n,-3.22,0.4574338740911666,smoothed
m.trem.n,-3.21,0.4582494271658328,smoothed
m.trem.n,-3.2,0.4590662151394221,smoothed
m.trem.n,-3.19,0.4598842394325301,smoothed
m.trem.n,-3.1799999999999997,0.4607035014665092,smoothed
m.trem.n,-3.17,0.4615240026634745,smoothed
m.trem.n,-3.16,0.4623457444462953,smoothed
m.trem.n,-3.15,0.4631687282385961,smoothed
m.trem.n,-3.1399999999999997,0.4639929554647574,smoothed
m.trem.n,-3.13,0.4648184275499106,smoothed
m.trem.n,-3.12,0.4656451459199405,smoothed
m.trem.n,-3.11,0.4664731120014805,smoothed
m.trem.n,-3.0999999999999996,0.467302327221913,smoothed
m.trem.n,-3.09,0.4681327930093669,smoothed
m.trem.n,-3.08,0.4689645107927196,smoothed
m.trem.n,-3.0700000000000003,0.4697974820015892,smoothed
m.trem.n,-3.06,0.4706317080663382,smoothed
m.trem.n,-3.05,0.4714671904180736,smoothed
m.trem.n,-3.04,0.4723039304886383,smoothed
m.trem.n,-3.03,0.473141929710615,smoothed
m.trem.n,-3.02,0.4739811895173269,smoothed
m.trem.n,-3.01,0.4748217113428296,smoothed
m.trem.n,-3.0,0.4756634966219137,smoothed
m.trem.n,-2.99,0.4765065467901034,smoothed
m.trem.n,-2.98,0.4773508632836556,smoothed
m.trem.n,-2.97,0.4781964475395557,smoothed
m.trem.n,-2.96,0.4790433009955178,smoothed
m.trem.n,-2.95,0.4798914250899845,smoothed
m.trem.n,-2.94,0.480740821262124,smoothed
m.trem.n,-2.93,0.4815914909518265,smoothed
m.trem.n,-2.92,0.482443435599708,smoothed
m.trem.n,-2.91,0.4832966566471052,smoothed
m.trem.n,-2.9,0.4841511555360719,smoothed
m.trem.n,-2.89,0.4850069337093851,smoothed
m.trem.n,-2.88,0.4858639926105343,smoothed
m.trem.n,-2.87,0.4867223336837278,smoothed
m.trem.n,-2.86,0.4875819583738843,smoothed
m.trem.n,-2.85,0.4884428681266384,smoothed
m.trem.n,-2.84,0.4893050643883345,smoothed
m.trem.n,-2.83,0.4901685486060246,smoothed
m.trem.n,-2.82,0.49103332222747,smoothed
m.trem.n,-2.81,0.4918993867011399,smoothed
m.trem.n,-2.8,0.4927667434762058,smoothed
m.trem.n,-2.79,0.4936353940025438,smoothed
m.trem.n,-2.78,0.4945053397307313,smoothed
m.trem.n,-2.77,0.4953765821120465,smoothed
m.trem.n,-2.76,0.4962491225984674,smoothed
m.trem.n,-2.75,0.4971229626426655,smoothed
m.trem.n,-2.74,0.4979981036980108,smoothed
m.trem.n,-2.73,0.4988745472185687,smoothed
m.trem.n,-2.72,0.4997522946590939,smoothed
m.trem.n,-2.71,0.5006313474750326,smoothed
m.trem.n,-2.6999999999999997,0.5015117071225229,smoothed
m.trem.n,-2.69,0.5023933750583894,smoothed
m.trem.n,-2.68,0.5032763527401406,smoothed
m.trem.n,-2.67,0.5041606416259723,smoothed
m.trem.n,-2.66,0.5050462431747649,smoothed
m.trem.n,-2.65,0.5059331588460756,smoothed
