species,matric_pot,hyphal_rate,type
p.har.n,-1.84,1.0332632356,smoothed
p.har.n,-1.85,1.0247244227,smoothed
p.har.n,-1.86,1.016197118,smoothed
p.har.n,-1.87,1.0076822126,smoothed
p.har.n,-1.88,0.999180588,smoothed
p.har.n,-1.89,0.9906931162,smoothed
p.har.n,-1.9,0.9822206592,smoothed
p.har.n,-1.91,0.973764069,smoothed
p.har.n,-1.92,0.9653241878,smoothed
p.har.n,-1.93,0.9569018471,smoothed
p.har.n,-1.94,0.9484978688,smoothed
p.har.n,-1.95,0.9401130639,smoothed
p.har.n,-1.96,0.9317482331,smoothed
p.har.n,-1.97,0.9234041666,smoothed
p.har.n,-1.98,0.9150816438,smoothed
p.har.n,-1.99,0.9067814335,smoothed
p.har.n,-2.0,0.8985042936,smoothed
p.har.n,-2.01,0.890250971,smoothed
p.har.n,-2.02,0.882022202,smoothed
p.har.n,-2.03,0.8738187114,smoothed
p.har.n,-2.04,0.8656412131,smoothed
p.har.n,-2.05,0.8574904099,smoothed
p.har.n,-2.06,0.8493669932,smoothed
p.har.n,-2.07,0.8412716432,smoothed
p.har.n,-2.08,0.8332050289,smoothed
p.har.n,-2.09,0.8251678077,smoothed
p.har.n,-2.1,0.8171606257,smoothed
p.har.n,-2.11,0.8091841174,smoothed
p.har.n,-2.12,0.8012389061,smoothed
p.har.n,-2.13,0.7933256033,smoothed
p.har.n,-2.14,0.785444809,smoothed
p.har.n,-2.15,0.7775971116,smoothed
p.har.n,-2.16,0.7697830881,smoothed
p.har.n,-2.17,0.7620033036,smoothed
p.har.n,-2.18,0.7542583116,smoothed
p.har.n,-2.19,0.7465486542,smoothed
p.har.n,-2.2,0.7388748617,smoothed
p.har.n,-2.21,0.7312374525,smoothed
p.har.n,-2.22,0.7236369338,smoothed
p.har.n,-2.23,0.7160738009,smoothed
p.har.n,-2.24,0.7085485373,smoothed
p.har.n,-2.25,0.7010616153,smoothed
p.har.n,-2.26,0.6936134951,smoothed
p.har.n,-2.27,0.6862046256,smoothed
p.har.n,-2.28,0.6788354439,smoothed
p.har.n,-2.29,0.6715063759,smoothed
p.har.n,-2.3,0.6642178355,smoothed
p.har.n,-2.31,0.6569702254,smoothed
p.har.n,-2.32,0.6497639368,smoothed
p.har.n,-2.33,0.6425993492,smoothed
p.har.n,-2.34,0.6354768311,smoothed
p.har.n,-2.35,0.6283967392,smoothed
p.har.n,-2.36,0.6213594192,smoothed
p.har.n,-2.37,0.6143652055,smoothed
p.har.n,-2.38,0.6074144211,smoothed
p.har.n,-2.39,0.6005073779,smoothed
p.har.n,-2.4,0.5936443767,smoothed
p.har.n,-2.41,0.5868257074,smoothed
p.har.n,-2.42,0.5800516485,smoothed
p.har.n,-2.43,0.5733224679,smoothed
p.har.n,-2.44,0.5666384225,smoothed
p.har.n,-2.45,0.5599997585,smoothed
p.har.n,-2.46,0.5534067111,smoothed
p.har.n,-2.47,0.546859505,smoothed
p.har.n,-2.48,0.5403583545,smoothed
p.har.n,-2.49,0.533903463,smoothed
p.har.n,-2.5,0.5274950236,smoothed
