species,matric_pot,hyphal_rate,type
x.sub.s,-1.46,0.8273974761,smoothed
x.sub.s,-1.47,0.8268392837,smoothed
x.sub.s,-1.48,0.8262767179,smoothed
x.sub.s,-1.49,0.825709788,smoothed
x.sub.s,-1.5,0.8251385039,smoothed
x.sub.s,-1.51,0.824562875,smoothed
x.sub.s,-1.52,0.8239829112,smoothed
x.sub.s,-1.53,0.8233986221,smoothed
x.sub.s,-1.54,0.8228100176,smoothed
x.sub.s,-1.55,0.8222171075,smoothed
x.sub.s,-1.56,0.8216199019,smoothed
x.sub.s,-1.57,0.8210184105,smoothed
x.sub.s,-1.58,0.8204126437,smoothed
x.sub.s,-1.59,0.8198026114,smoothed
x.sub.s,-1.6,0.8191883238,smoothed
x.sub.s,-1.61,0.8185697913,smoothed
x.sub.s,-1.62,0.817947024,smoothed
x.sub.s,-1.63,0.8173200325,smoothed
x.sub.s,-1.64,0.8166888271,smoothed
x.sub.s,-1.65,0.8160534184,smoothed
x.sub.s,-1.66,0.8154138169,smoothed
x.sub.s,-1.67,0.8147700332,smoothed
x.sub.s,-1.68,0.8141220782,smoothed
x.sub.s,-1.69,0.8134699624,smoothed
x.sub.s,-1.7,0.8128136968,smoothed
x.sub.s,-1.71,0.8121532923,smoothed
x.sub.s,-1.72,0.8114887598,smoothed
x.sub.s,-1.73,0.8108201102,smoothed
x.sub.s,-1.74,0.8101473548,smoothed
x.sub.s,-1.75,0.8094705046,smoothed
x.sub.s,-1.76,0.8087895708,smoothed
x.sub.s,-1.77,0.8081045647,smoothed
x.sub.s,-1.78,0.8074154976,smoothed
x.sub.s,-1.79,0.8067223809,smoothed
x.sub.s,-1.8,0.8060252261,smoothed
x.sub.s,-1.81,0.8053240445,smoothed
x.sub.s,-1.82,0.8046188479,smoothed
x.sub.s,-1.83,0.8039096477,smoothed
x.sub.s,-1.84,0.8031964558,smoothed
x.sub.s,-1.85,0.8024792837,smoothed
x.sub.s,-1.86,0.8017581434,smoothed
x.sub.s,-1.87,0.8010330467,smoothed
x.sub.s,-1.88,0.8003040054,smoothed
x.sub.s,-1.89,0.7995710316,smoothed
x.sub.s,-1.9,0.7988341373,smoothed
x.sub.s,-1.91,0.7980933346,smoothed
x.sub.s,-1.92,0.7973486355,smoothed
x.sub.s,-1.93,0.7966000523,smoothed
x.sub.s,-1.94,0.7958475972,smoothed
x.sub.s,-1.95,0.7950912826,smoothed
x.sub.s,-1.96,0.7943311208,smoothed
x.sub.s,-1.97,0.7935671242,smoothed
x.sub.s,-1.98,0.7927993052,smoothed
x.sub.s,-1.99,0.7920276765,smoothed
x.sub.s,-2.0,0.7912522505,smoothed
x.sub.s,-2.01,0.79047304,smoothed
x.sub.s,-2.02,0.7896900575,smoothed
x.sub.s,-2.03,0.7889033158,smoothed
x.sub.s,-2.04,0.7881128277,smoothed
x.sub.s,-2.05,0.7873186061,smoothed
x.sub.s,-2.06,0.7865206638,smoothed
x.sub.s,-2.07,0.7857190137,smoothed
x.sub.s,-2.08,0.7849136689,smoothed
x.sub.s,-2.09,0.7841046424,smoothed
x.sub.s,-2.1,0.7832919473,smoothed
x.sub.s,-2.11,0.7824755967,smoothed
x.sub.s,-2.12,0.7816556039,smoothed
x.sub.s,-2.13,0.780831982,smoothed
x.sub.s,-2.14,0.7800047443,smoothed
x.sub.s,-2.15,0.7791739042,smoothed
x.sub.s,-2.16,0.7783394751,smoothed
x.sub.s,-2.17,0.7775014703,smoothed
x.sub.s,-2.18,0.7766599034,smoothed
x.sub.s,-2.19,0.775814788,smoothed
x.sub.s,-2.2,0.7749661375,smoothed
x.sub.s,-2.21,0.7741139656,smoothed
x.sub.s,-2.22,0.7732582859,smoothed
x.sub.s,-2.23,0.7723991122,smoothed
x.sub.s,-2.24,0.7715364582,smoothed
x.sub.s,-2.25,0.7706703377,smoothed
x.sub.s,-2.26,0.7698007646,smoothed
x.sub.s,-2.27,0.7689277527,smoothed
x.sub.s,-2.28,0.768051316,smoothed
x.sub.s,-2.29,0.7671714685,smoothed
x.sub.s,-2.3,0.7662882241,smoothed
x.sub.s,-2.31,0.7654015969,smoothed
x.sub.s,-2.32,0.764511601,smoothed
x.sub.s,-2.33,0.7636182506,smoothed
x.sub.s,-2.34,0.7627215599,smoothed
x.sub.s,-2.35,0.761821543,smoothed
x.sub.s,-2.36,0.7609182143,smoothed
x.sub.s,-2.37,0.760011588,smoothed
x.sub.s,-2.38,0.7591016785,smoothed
x.sub.s,-2.39,0.7581885002,smoothed
x.sub.s,-2.4,0.7572720675,smoothed
x.sub.s,-2.41,0.7563523949,smoothed
x.sub.s,-2.42,0.7554294968,smoothed
x.sub.s,-2.43,0.7545033878,smoothed
x.sub.s,-2.44,0.7535740825,smoothed
x.sub.s,-2.45,0.7526415955,smoothed
x.sub.s,-2.46,0.7517059415,smoothed
x.sub.s,-2.47,0.7507671351,smoothed
x.sub.s,-2.48,0.749825191,smoothed
x.sub.s,-2.49,0.748880124,smoothed
x.sub.s,-2.5,0.747931949,smoothed
x.sub.s,-2.51,0.7469806807,smoothed
x.sub.s,-2.52,0.746026334,smoothed
x.sub.s,-2.53,0.7450689237,smoothed
x.sub.s,-2.54,0.7441084649,smoothed
x.sub.s,-2.55,0.7431449726,smoothed
x.sub.s,-2.56,0.7421784615,smoothed
x.sub.s,-2.57,0.741208947,smoothed
x.sub.s,-2.58,0.7402364439,smoothed
x.sub.s,-2.59,0.7392609673,smoothed
x.sub.s,-2.6,0.7382825325,smoothed
x.sub.s,-2.61,0.7373011545,smoothed
x.sub.s,-2.62,0.7363168486,smoothed
x.sub.s,-2.63,0.73532963,smoothed
x.sub.s,-2.64,0.7343395138,smoothed
x.sub.s,-2.65,0.7333465154,smoothed
x.sub.s,-2.66,0.7323506502,smoothed
x.sub.s,-2.67,0.7313519333,smoothed
x.sub.s,-2.68,0.7303503802,smoothed
x.sub.s,-2.69,0.7293460064,smoothed
x.sub.s,-2.7,0.7283388271,smoothed
x.sub.s,-2.71,0.7273288578,smoothed
x.sub.s,-2.72,0.7263161141,smoothed
x.sub.s,-2.73,0.7253006113,smoothed
x.sub.s,-2.74,0.7242823651,smoothed
x.sub.s,-2.75,0.723261391,smoothed
x.sub.s,-2.76,0.7222377046,smoothed
x.sub.s,-2.77,0.7212113214,smoothed
x.sub.s,-2.78,0.720182257,smoothed
x.sub.s,-2.79,0.7191505273,smoothed
x.sub.s,-2.8,0.7181161477,smoothed
x.sub.s,-2.81,0.717079134,smoothed
x.sub.s,-2.82,0.7160395019,smoothed
x.sub.s,-2.83,0.7149972671,smoothed
x.sub.s,-2.84,0.7139524455,smoothed
x.sub.s,-2.85,0.7129050528,smoothed
x.sub.s,-2.86,0.7118551047,smoothed
x.sub.s,-2.87,0.7108026172,smoothed
x.sub.s,-2.88,0.7097476061,smoothed
x.sub.s,-2.89,0.7086900871,smoothed
x.sub.s,-2.9,0.7076300763,smoothed
x.sub.s,-2.91,0.7065675896,smoothed
x.sub.s,-2.92,0.7055026427,smoothed
x.sub.s,-2.93,0.7044352518,smoothed
x.sub.s,-2.94,0.7033654327,smoothed
x.sub.s,-2.95,0.7022932015,smoothed
x.sub.s,-2.96,0.701218574,smoothed
x.sub.s,-2.97,0.7001415664,smoothed
x.sub.s,-2.98,0.6990621946,smoothed
x.sub.s,-2.99,0.6979804748,smoothed
x.sub.s,-3.0,0.6968964229,smoothed
