species,matric_pot,hyphal_rate,type
l.crin.s,-1.89,2.4136953668,smoothed
l.crin.s,-1.9,2.3887465086,smoothed
l.crin.s,-1.91,2.3639164563,smoothed
l.crin.s,-1.92,2.3392068812,smoothed
l.crin.s,-1.93,2.3146194161,smoothed
l.crin.s,-1.94,2.2901556553,smoothed
l.crin.s,-1.95,2.2658171544,smoothed
l.crin.s,-1.96,2.2416054305,smoothed
l.crin.s,-1.97,2.2175219625,smoothed
l.crin.s,-1.98,2.1935681909,smoothed
l.crin.s,-1.99,2.1697455176,smoothed
l.crin.s,-2.0,2.1460553068,smoothed
l.crin.s,-2.01,2.1224988842,smoothed
l.crin.s,-2.02,2.0990775377,smoothed
l.crin.s,-2.03,2.0757925172,smoothed
l.crin.s,-2.04,2.0526450349,smoothed
l.crin.s,-2.05,2.0296362655,smoothed
l.crin.s,-2.06,2.006767346,smoothed
l.crin.s,-2.07,1.9840393763,smoothed
l.crin.s,-2.08,1.9614534189,smoothed
l.crin.s,-2.09,1.9390104995,smoothed
l.crin.s,-2.1,1.916711607,smoothed
l.crin.s,-2.11,1.8945576935,smoothed
l.crin.s,-2.12,1.8725496749,smoothed
l.crin.s,-2.13,1.8506884308,smoothed
l.crin.s,-2.14,1.8289748048,smoothed
l.crin.s,-2.15,1.8074096047,smoothed
l.crin.s,-2.16,1.7859936027,smoothed
l.crin.s,-2.17,1.7647275359,smoothed
l.crin.s,-2.18,1.7436121063,smoothed
l.crin.s,-2.19,1.7226479808,smoothed
l.crin.s,-2.2,1.7018357921,smoothed
l.crin.s,-2.21,1.6811761385,smoothed
l.crin.s,-2.22,1.6606695843,smoothed
l.crin.s,-2.23,1.6403166601,smoothed
l.crin.s,-2.24,1.6201178629,smoothed
l.crin.s,-2.25,1.6000736569,smoothed
l.crin.s,-2.26,1.5801844731,smoothed
l.crin.s,-2.27,1.5604507102,smoothed
l.crin.s,-2.28,1.5408727345,smoothed
l.crin.s,-2.29,1.5214508806,smoothed
l.crin.s,-2.3,1.5021854514,smoothed
l.crin.s,-2.31,1.4830767185,smoothed
l.crin.s,-2.32,1.4641249226,smoothed
l.crin.s,-2.33,1.4453302739,smoothed
l.crin.s,-2.34,1.4266929522,smoothed
l.crin.s,-2.35,1.4082131075,smoothed
l.crin.s,-2.36,1.3898908602,smoothed
l.crin.s,-2.37,1.3717263017,smoothed
l.crin.s,-2.38,1.3537194942,smoothed
l.crin.s,-2.39,1.3358704717,smoothed
l.crin.s,-2.4,1.3181792399,smoothed
l.crin.s,-2.41,1.3006457771,smoothed
l.crin.s,-2.42,1.2832700338,smoothed
l.crin.s,-2.43,1.2660519338,smoothed
l.crin.s,-2.44,1.2489913742,smoothed
l.crin.s,-2.45,1.2320882258,smoothed
l.crin.s,-2.46,1.2153423337,smoothed
l.crin.s,-2.47,1.1987535174,smoothed
l.crin.s,-2.48,1.1823215714,smoothed
l.crin.s,-2.49,1.1660462654,smoothed
l.crin.s,-2.5,1.149927345,smoothed
l.crin.s,-2.51,1.1339645318,smoothed
l.crin.s,-2.52,1.1181575239,smoothed
l.crin.s,-2.53,1.1025059963,smoothed
l.crin.s,-2.54,1.0870096012,smoothed
l.crin.s,-2.55,1.0716679686,smoothed
l.crin.s,-2.56,1.0564807067,smoothed
l.crin.s,-2.57,1.0414474018,smoothed
l.crin.s,-2.58,1.0265676196,smoothed
l.crin.s,-2.59,1.0118409048,smoothed
l.crin.s,-2.6,0.9972667817,smoothed
l.crin.s,-2.61,0.982844755,smoothed
l.crin.s,-2.62,0.9685743097,smoothed
l.crin.s,-2.63,0.9544549117,smoothed
l.crin.s,-2.64,0.9404860083,smoothed
l.crin.s,-2.65,0.9266670285,smoothed
l.crin.s,-2.66,0.9129973833,smoothed
l.crin.s,-2.67,0.8994764663,smoothed
l.crin.s,-2.68,0.886103654,smoothed
l.crin.s,-2.69,0.8728783061,smoothed
l.crin.s,-2.7,0.8597997663,smoothed
l.crin.s,-2.71,0.8468673621,smoothed
l.crin.s,-2.72,0.8340804056,smoothed
l.crin.s,-2.73,0.8214381938,smoothed
l.crin.s,-2.74,0.808940009,smoothed
l.crin.s,-2.75,0.7965851192,smoothed
l.crin.s,-2.76,0.7843727782,smoothed
l.crin.s,-2.77,0.7723022267,smoothed
l.crin.s,-2.78,0.7603726919,smoothed
l.crin.s,-2.79,0.7485833883,smoothed
l.crin.s,-2.8,0.7369335181,smoothed
l.crin.s,-2.81,0.7254222713,smoothed
l.crin.s,-2.82,0.7140488264,smoothed
l.crin.s,-2.83,0.7028123505,smoothed
l.crin.s,-2.84,0.691712,smoothed
l.crin.s,-2.85,0.6807469205,smoothed
l.crin.s,-2.86,0.6699162477,smoothed
l.crin.s,-2.87,0.6592191073,smoothed
l.crin.s,-2.88,0.6486546157,smoothed
l.crin.s,-2.89,0.63822188,smoothed
l.crin.s,-2.9,0.6279199987,smoothed
l.crin.s,-2.91,0.6177480621,smoothed
l.crin.s,-2.92,0.6077051522,smoothed
l.crin.s,-2.93,0.5977903434,smoothed
l.crin.s,-2.94,0.5880027027,smoothed
l.crin.s,-2.95,0.5783412901,smoothed
l.crin.s,-2.96,0.5688051591,smoothed
l.crin.s,-2.97,0.5593933567,smoothed
l.crin.s,-2.98,0.5501049237,smoothed
l.crin.s,-2.99,0.5409388956,smoothed
l.crin.s,-3.0,0.5318943023,smoothed
l.crin.s,-3.01,0.5229701686,smoothed
l.crin.s,-3.02,0.5141655146,smoothed
l.crin.s,-3.03,0.505479356,smoothed
l.crin.s,-3.04,0.4969107043,smoothed
l.crin.s,-3.05,0.4884585673,smoothed
l.crin.s,-3.06,0.4801219491,smoothed
l.crin.s,-3.07,0.4718998506,smoothed
l.crin.s,-3.08,0.4637912697,smoothed
l.crin.s,-3.09,0.4557952018,smoothed
l.crin.s,-3.1,0.4479106398,smoothed
l.crin.s,-3.11,0.4401365744,smoothed
l.crin.s,-3.12,0.4324719945,smoothed
l.crin.s,-3.13,0.4249158875,smoothed
l.crin.s,-3.14,0.4174672395,smoothed
l.crin.s,-3.15,0.4101250355,smoothed
l.crin.s,-3.16,0.4028882595,smoothed
l.crin.s,-3.17,0.3957558954,smoothed
l.crin.s,-3.18,0.3887269263,smoothed
l.crin.s,-3.19,0.3818003356,smoothed
l.crin.s,-3.2,0.3749751068,smoothed
l.crin.s,-3.21,0.3682502237,smoothed
l.crin.s,-3.22,0.3616246708,smoothed
l.crin.s,-3.23,0.3550974336,smoothed
l.crin.s,-3.24,0.3486674984,smoothed
l.crin.s,-3.25,0.3423338532,smoothed
l.crin.s,-3.26,0.3360954872,smoothed
l.crin.s,-3.27,0.3299513913,smoothed
l.crin.s,-3.28,0.3239005587,smoothed
l.crin.s,-3.29,0.3179419843,smoothed
l.crin.s,-3.3,0.3120746656,smoothed
l.crin.s,-3.31,0.3062976025,smoothed
l.crin.s,-3.32,0.3006097976,smoothed
l.crin.s,-3.33,0.2950102565,smoothed
l.crin.s,-3.34,0.2894979877,smoothed
l.crin.s,-3.35,0.2840720031,smoothed
l.crin.s,-3.36,0.2787313179,smoothed
l.crin.s,-3.37,0.2734749508,smoothed
l.crin.s,-3.38,0.2683019244,smoothed
l.crin.s,-3.39,0.2632112652,smoothed
l.crin.s,-3.4,0.2582020036,smoothed
l.crin.s,-3.41,0.2532731743,smoothed
l.crin.s,-3.42,0.2484238162,smoothed
l.crin.s,-3.43,0.2436529729,smoothed
l.crin.s,-3.44,0.2389596925,smoothed
l.crin.s,-3.45,0.2343430277,smoothed
l.crin.s,-3.46,0.2298020365,smoothed
l.crin.s,-3.47,0.2253357814,smoothed
l.crin.s,-3.48,0.2209433304,smoothed
l.crin.s,-3.49,0.2166237566,smoothed
l.crin.s,-3.5,0.2123761385,smoothed
l.crin.s,-3.51,0.2081995599,smoothed
l.crin.s,-3.52,0.2040931104,smoothed
l.crin.s,-3.53,0.2000558853,smoothed
l.crin.s,-3.54,0.1960869854,smoothed
l.crin.s,-3.55,0.1921855176,smoothed
l.crin.s,-3.56,0.1883505947,smoothed
l.crin.s,-3.57,0.1845813355,smoothed
l.crin.s,-3.58,0.1808768651,smoothed
l.crin.s,-3.59,0.1772363147,smoothed
l.crin.s,-3.6,0.1736588216,smoothed
l.crin.s,-3.61,0.1701435299,smoothed
l.crin.s,-3.62,0.1666895898,smoothed
l.crin.s,-3.63,0.1632961581,smoothed
l.crin.s,-3.64,0.1599623982,smoothed
l.crin.s,-3.65,0.1566874802,smoothed
l.crin.s,-3.66,0.1534705806,smoothed
l.crin.s,-3.67,0.1503108831,smoothed
l.crin.s,-3.68,0.1472075777,smoothed
l.crin.s,-3.69,0.1441598616,smoothed
l.crin.s,-3.7,0.1411669389,smoothed
l.crin.s,-3.71,0.1382280203,smoothed
l.crin.s,-3.72,0.1353423238,smoothed
l.crin.s,-3.73,0.1325090743,smoothed
l.crin.s,-3.74,0.1297275038,smoothed
l.crin.s,-3.75,0.1269968511,smoothed
l.crin.s,-3.76,0.1243163626,smoothed
l.crin.s,-3.77,0.1216852914,smoothed
l.crin.s,-3.78,0.1191028979,smoothed
l.crin.s,-3.79,0.1165684496999999,smoothed
l.crin.s,-3.8,0.1140812215,smoothed
l.crin.s,-3.81,0.1116404955,smoothed
l.crin.s,-3.82,0.1092455607,smoothed
l.crin.s,-3.83,0.1068957136,smoothed
l.crin.s,-3.84,0.1045902579,smoothed
l.crin.s,-3.85,0.1023285045,smoothed
l.crin.s,-3.86,0.1001097716,smoothed
l.crin.s,-3.87,0.0979333846,smoothed
l.crin.s,-3.88,0.0957986762,smoothed
l.crin.s,-3.89,0.0937049864,smoothed
l.crin.s,-3.9,0.0916516623,smoothed
l.crin.s,-3.91,0.0896380583,smoothed
l.crin.s,-3.92,0.0876635361,smoothed
l.crin.s,-3.93,0.0857274646,smoothed
l.crin.s,-3.94,0.0838292198,smoothed
l.crin.s,-3.95,0.0819681851,smoothed
l.crin.s,-3.96,0.0801437509,smoothed
l.crin.s,-3.97,0.0783553148,smoothed
l.crin.s,-3.98,0.0766022816,smoothed
l.crin.s,-3.99,0.0748840632,smoothed
l.crin.s,-4.0,0.0732000785,smoothed
l.crin.s,-4.01,0.0715497537,smoothed
l.crin.s,-4.02,0.0699325218,smoothed
l.crin.s,-4.03,0.068347823,smoothed
l.crin.s,-4.04,0.0667951043,smoothed
l.crin.s,-4.05,0.06527382,smoothed
l.crin.s,-4.06,0.0637834309,smoothed
l.crin.s,-4.07,0.0623234051,smoothed
l.crin.s,-4.08,0.0608932173,smoothed
l.crin.s,-4.09,0.0594923492,smoothed
l.crin.s,-4.1,0.0581202891,smoothed
l.crin.s,-4.11,0.0567765323,smoothed
l.crin.s,-4.12,0.0554605806,smoothed
l.crin.s,-4.13,0.0541719426,smoothed
l.crin.s,-4.14,0.0529101336,smoothed
l.crin.s,-4.15,0.0516746754,smoothed
l.crin.s,-4.16,0.0504650962,smoothed
l.crin.s,-4.17,0.0492809311,smoothed
l.crin.s,-4.18,0.0481217213,smoothed
l.crin.s,-4.19,0.0469870147,smoothed
l.crin.s,-4.2,0.0458763653,smoothed
l.crin.s,-4.21,0.0447893337,smoothed
l.crin.s,-4.22,0.0437254867,smoothed
l.crin.s,-4.23,0.0426843971,smoothed
l.crin.s,-4.24,0.0416656443,smoothed
l.crin.s,-4.25,0.0406688135,smoothed
l.crin.s,-4.26,0.0396934962,smoothed
l.crin.s,-4.27,0.0387392897,smoothed
l.crin.s,-4.28,0.0378057976,smoothed
